uniqueID,name,gender,birthDate,member,partyAbbrev,partyName,partySimplifiedName,year_elected
Freeth1914,"Freeth, Gordon",male,1914-08-06,1,LIB,Liberal Party of Australia,Liberals,1949
Frost1882,"Frost, Charles",male,1882-11-30,1,ALP,Australian Labor Party,Labor,1929
Frost1882,"Frost, Charles",male,1882-11-30,1,ALP,Australian Labor Party,Labor,1934
Frost1882,"Frost, Charles",male,1882-11-30,1,ALP,Australian Labor Party,Labor,1929
Frost1882,"Frost, Charles",male,1882-11-30,1,ALP,Australian Labor Party,Labor,1934
Frost1882,"Frost, Charles",male,1882-11-30,1,FLP,Federal Labor Party,Federal Labor Party,1929
Frost1882,"Frost, Charles",male,1882-11-30,1,FLP,Federal Labor Party,Federal Labor Party,1934
Fry1920,"Fry, Ken",male,1920-11-08,1,ALP,Australian Labor Party,Labor,1974
Frydenberg1971,"Frydenberg, Josh",male,1971-07-17,1,LIB,Liberal Party of Australia,Liberals,2010
Fuller1861,"Fuller, George",male,1861-01-22,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1901
Fuller1861,"Fuller, George",male,1861-01-22,1,FT,Free Trade,Free Trade,1901
Fuller1861,"Fuller, George",male,1861-01-22,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1901
Fuller1893,"Fuller, Arthur",male,1893-10-24,1,ALP,Australian Labor Party,Labor,1943
Fuller1893,"Fuller, Arthur",male,1893-10-24,1,ALP,Australian Labor Party,Labor,1951
Fuller1893,"Fuller, Arthur",male,1893-10-24,1,ALP,Australian Labor Party,Labor,1961
Fulton1909,"Fulton, Bill",male,1909-06-18,1,ALP,Australian Labor Party,Labor,1958
Furner1958,"Furner, Mark",male,1958-04-11,0,ALP,Australian Labor Party,Labor,NA
Fysh1835,"Fysh, Philip",male,1835-03-01,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1903
Fysh1835,"Fysh, Philip",male,1835-03-01,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1901
Fysh1835,"Fysh, Philip",male,1835-03-01,1,FT,Free Trade,Free Trade,1903
Fysh1835,"Fysh, Philip",male,1835-03-01,1,FT,Free Trade,Free Trade,1901
Fysh1835,"Fysh, Philip",male,1835-03-01,1,PROT,Protectionist Party,Protectionist Party,1903
Fysh1835,"Fysh, Philip",male,1835-03-01,1,PROT,Protectionist Party,Protectionist Party,1901
Gabb1882,"Gabb, Moses",male,1882-11-21,1,ALP,Australian Labor Party,Labor,1919
Gabb1882,"Gabb, Moses",male,1882-11-21,1,ALP,Australian Labor Party,Labor,1929
Gabb1882,"Gabb, Moses",male,1882-11-21,1,UAP,United Australia Party,United Australia Party,1919
Gabb1882,"Gabb, Moses",male,1882-11-21,1,UAP,United Australia Party,United Australia Party,1929
Gaha1894,"Gaha, John",male,1894-04-14,1,ALP,Australian Labor Party,Labor,1943
Gair1901,"Gair, Vince",male,1901-02-25,0,DLP,Democratic Labor Party,Democratic Labor Party,NA
Gallacher1954,"Gallacher, Alex",male,1954-01-01,0,ALP,Australian Labor Party,Labor,NA
Gallagher1970,"Gallagher, Katy",female,1970-03-17,0,ALP,Australian Labor Party,Labor,NA
Gallus1943,"Gallus, Chris",female,1943-04-06,1,LIB,Liberal Party of Australia,Liberals,1990
Gallus1943,"Gallus, Chris",female,1943-04-06,1,LIB,Liberal Party of Australia,Liberals,1993
Galvin1911,"Galvin, Pat",male,1911-03-30,1,ALP,Australian Labor Party,Labor,1951
Gambaro1958,"Gambaro, Teresa",female,1958-11-29,1,LIB,Liberal Party of Australia,Liberals,2010
Gambaro1958,"Gambaro, Teresa",female,1958-11-29,1,LIB,Liberal Party of Australia,Liberals,1996
Gander1888,"Gander, Joe",male,NA,1,ALP,Australian Labor Party,Labor,1931
Gander1888,"Gander, Joe",male,NA,1,ALP (N-C),Australian Labor Party (Non-Communist),Australian Labor Party (Non-Communist),1931
Gander1888,"Gander, Joe",male,NA,1,LANG LAB,Lang Labor Party,Lang Labor Party,1931
Garden1882,"Garden, Jock",male,1882-08-13,1,ALP,Australian Labor Party,Labor,1934
Garden1882,"Garden, Jock",male,1882-08-13,1,LANG LAB,Lang Labor Party,Lang Labor Party,1934
Gardiner1867,"Gardiner, Albert",male,1867-07-30,0,ALP,Australian Labor Party,Labor,NA
Gardiner1867,"Gardiner, Albert",male,1867-07-30,0,PROG LAB,Progressive Labor,Progressive Labor,NA
Gardner1884,"Gardner, Sydney",male,1884-06-09,1,NAT,Nationalist Party,Nationalist Party,1922
Gardner1884,"Gardner, Sydney",male,1884-06-09,1,UAP,United Australia Party,United Australia Party,1922
Garland1934,"Garland, Victor",male,1934-05-05,1,LIB,Liberal Party of Australia,Liberals,1969
Garling1870,"Garling, Henry",male,1870-06-07,0,NAT,Nationalist Party,Nationalist Party,NA
Garrett1953,"Garrett, Peter",male,1953-04-16,1,ALP,Australian Labor Party,Labor,2004
Garrick1918,"Garrick, Horrie",male,1918-08-26,1,ALP,Australian Labor Party,Labor,1969
Gash1944,"Gash, Joanna",female,1944-07-21,1,LIB,Liberal Party of Australia,Liberals,1996
Gayler1943,"Gayler, John",male,1943-04-14,1,ALP,Australian Labor Party,Labor,1983
Gear1947,"Gear, George",male,1947-03-08,1,ALP,Australian Labor Party,Labor,1984
Gear1947,"Gear, George",male,1947-03-08,1,ALP,Australian Labor Party,Labor,1983
Gee1968,"Gee, Andrew",male,1968-09-13,1,NP,The Nationals,The Nationals,2016
Gellibrand1872,"Gellibrand, John",male,1872-12-05,1,NAT,Nationalist Party,Nationalist Party,1925
Georganas1959,"Georganas, Steve",male,1959-06-13,1,ALP,Australian Labor Party,Labor,2019
Georganas1959,"Georganas, Steve",male,1959-06-13,1,ALP,Australian Labor Party,Labor,2004
Georganas1959,"Georganas, Steve",male,1959-06-13,1,ALP,Australian Labor Party,Labor,2016
George1947,"George, Jennie",female,1947-08-20,1,ALP,Australian Labor Party,Labor,2001
Georges1920,"Georges, George",male,1920-04-15,0,ALP,Australian Labor Party,Labor,NA
Georges1920,"Georges, George",male,1920-04-15,0,IND,Independent,Independent,NA
Georgiou1947,"Georgiou, Petro",male,1947-11-30,1,LIB,Liberal Party of Australia,Liberals,1994
Georgiou1974,"Georgiou, Peter",male,1974-01-13,0,PHON,Pauline Hansons One Nation,Pauline Hansons One Nation,NA
Gerick1963,"Gerick, Jane",female,1963-04-23,1,ALP,Australian Labor Party,Labor,1998
Gibb1843,"Gibb, James",male,1843-06-30,1,FT,Free Trade,Free Trade,1903
Gibbons1887,"Gibbons, George",male,NA,1,ALP,Australian Labor Party,Labor,1929
Gibbons1949,"Gibbons, Steve",male,1949-09-11,1,ALP,Australian Labor Party,Labor,1998
Gibbs1879,"Gibbs, William",male,1879-07-05,0,ALP,Australian Labor Party,Labor,NA
Gibbs1922,"Gibbs, Wylie",male,1922-07-26,1,LIB,Liberal Party of Australia,Liberals,1963
Gibbs1947,"Gibbs, Brenda",female,1947-09-03,0,ALP,Australian Labor Party,Labor,NA
Gibson1869,"Gibson, William",male,1869-05-19,1,CP,Australian Country Party,Nationals,1918
Gibson1869,"Gibson, William",male,1869-05-19,1,CP,Australian Country Party,Nationals,1931
Gibson1869,"Gibson, William",male,1869-05-19,1,FU,Farmers Union,Farmers Union,1918
Gibson1869,"Gibson, William",male,1869-05-19,1,FU,Farmers Union,Farmers Union,1931
Gibson1869,"Gibson, William",male,1869-05-19,1,VFU,Victorian Farmers Union,Victorian Farmers Union,1918
Gibson1869,"Gibson, William",male,1869-05-19,1,VFU,Victorian Farmers Union,Victorian Farmers Union,1931
Gibson1935,"Gibson, Adrian",male,1935-11-03,1,LIB,Liberal Party of Australia,Liberals,1964
Gibson1936,"Gibson, Brian",male,1936-11-04,0,LIB,Liberal Party of Australia,Liberals,NA
Gibson1954,"Gibson, Garrie",male,1954-10-17,1,ALP,Australian Labor Party,Labor,1990
Gichuhi1962,"Gichuhi, Lucy",female,1962-09-23,0,FFP,Family First Party,Family First Party,NA
Gichuhi1962,"Gichuhi, Lucy",female,1962-09-23,0,IND,Independent,Independent,NA
Gichuhi1962,"Gichuhi, Lucy",female,1962-09-23,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
Gietzelt1920,"Gietzelt, Arthur",male,1920-12-28,0,ALP,Australian Labor Party,Labor,NA
Giles1923,"Giles, Geoffrey",male,1923-06-27,1,LIB,Liberal Party of Australia,Liberals,1964
Giles1923,"Giles, Geoffrey",male,1923-06-27,1,LIB,Liberal Party of Australia,Liberals,1977
Giles1928,"Giles, Patricia",female,1928-11-16,0,ALP,Australian Labor Party,Labor,NA
Giles1973,"Giles, Andrew",male,1973-07-31,1,ALP,Australian Labor Party,Labor,2013
Gillard1920,"Gillard, Reg",male,1920-03-13,1,LIB,Liberal Party of Australia,Liberals,1975
Gillard1961,"Gillard, Julia",female,1961-09-29,1,ALP,Australian Labor Party,Labor,1998
Gillespie1957,"Gillespie, David",male,1957-12-20,1,NP,The Nationals,The Nationals,2013
Gilmore1908,"Gilmore, Tom",male,1908-05-07,1,CP,Australian Country Party,Nationals,1949
Givens1864,"Givens, Thomas",male,1864-02-26,0,ALP,Australian Labor Party,Labor,NA
Givens1864,"Givens, Thomas",male,1864-02-26,0,NAT,Nationalist Party,Nationalist Party,NA
Glasgow1876,"Glasgow, William",male,1876-06-06,0,NAT,Nationalist Party,Nationalist Party,NA
Glassey1844,"Glassey, Thomas",male,1844-02-26,0,PROT,Protectionist Party,Protectionist Party,NA
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1903
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,1901
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,FT,Free Trade,Free Trade,1903
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,FT,Free Trade,Free Trade,1901
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1903
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1901
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,NAT,Nationalist Party,Nationalist Party,1903
Glynn1855,"Glynn, Paddy",male,1855-08-25,1,NAT,Nationalist Party,Nationalist Party,1901
Goodenough1975,"Goodenough, Ian",male,1975-07-03,1,LIB,Liberal Party of Australia,Liberals,2013
Goodluck1933,"Goodluck, Bruce",male,1933-05-14,1,LIB,Liberal Party of Australia,Liberals,1975
Gordon1865,"Gordon, David",male,1865-05-04,1,LIB,Liberal Party of Australia,Liberals,1911
Gorman1926,"Gorman, Russ",male,1926-07-20,1,ALP,Australian Labor Party,Labor,1983
Gorman1926,"Gorman, Russ",male,1926-07-20,1,ALP,Australian Labor Party,Labor,1984
Gorman1984,"Gorman, Patrick",male,1984-12-12,1,ALP,Australian Labor Party,Labor,2018
Gorton1911,"Gorton, John",male,1911-09-09,1,IND,Independent,Independent,1968
Gorton1911,"Gorton, John",male,1911-09-09,1,LIB,Liberal Party of Australia,Liberals,1968
Gosling1971,"Gosling, Luke",male,1971-09-17,1,ALP,Australian Labor Party,Labor,2016
Gould1847,"Gould, Albert",male,1847-02-12,0,ANTI-SOC,Anti-Socialist Party,Anti-Socialist Party,NA
Gould1847,"Gould, Albert",male,1847-02-12,0,FT,Free Trade,Free Trade,NA
Gould1847,"Gould, Albert",male,1847-02-12,0,LIB,Liberal Party of Australia,Liberal Party of Australia,NA
Grace1931,"Grace, Ted",male,1931-03-13,1,ALP,Australian Labor Party,Labor,1984
Grace1940,"Grace, Elizabeth",female,1940-05-27,1,LIB,Liberal Party of Australia,Liberals,1996
Graham1867,"Graham, Charles",male,NA,0,ALP,Australian Labor Party,Labor,NA
Graham1919,"Graham, Bill",male,1919-08-22,1,LIB,Liberal Party of Australia,Liberals,1966
Graham1919,"Graham, Bill",male,1919-08-22,1,LIB,Liberal Party of Australia,Liberals,1949
Graham1919,"Graham, Bill",male,1919-08-22,1,LIB,Liberal Party of Australia,Liberals,1955
Grant1857,"Grant, John",male,NA,0,ALP,Australian Labor Party,Labor,NA
Grant1878,"Grant, Charles",male,1878-04-24,0,NAT,Nationalist Party,Nationalist Party,NA
Grant1878,"Grant, Charles",male,1878-04-24,0,UAP,United Australia Party,United Australia Party,NA
Grant1888,"Grant, Donald",male,1888-02-26,0,ALP,Australian Labor Party,Labor,NA
Grassby1926,"Grassby, Al",male,1926-07-12,1,ALP,Australian Labor Party,Labor,1969
Gray1840,"Gray, John",male,1840-12-01,0,FT,Free Trade,Free Trade,NA
Gray1908,"Gray, George",male,1908-10-02,1,ALP,Australian Labor Party,Labor,1961
Gray1958,"Gray, Gary",male,1958-04-30,1,ALP,Australian Labor Party,Labor,2007
Grayden1920,"Grayden, William",male,1920-08-05,1,LIB,Liberal Party of Australia,Liberals,1949
Green,"Green, Nita",female,NA,0,ALP,Australian Labor Party,Australian Labor Party,NA
Green1869,"Green, Albert",male,1869-12-21,1,ALP,Australian Labor Party,Labor,1922
Green1869,"Green, Albert",male,1869-12-21,1,ALP,Australian Labor Party,Labor,1922
Green1869,"Green, Albert",male,1869-12-21,1,FLP,Federal Labor Party,Federal Labor Party,1922
Green1885,"Green, Roland",male,1885-10-29,1,CP,Australian Country Party,Nationals,1922
Greenup1902,"Greenup, Arthur",male,1902-07-11,1,ALP,Australian Labor Party,Labor,1953
Greenwood1926,"Greenwood, Ivor",male,1926-11-15,0,LIB,Liberal Party of Australia,Liberals,NA
Gregory1860,"Gregory, Henry",male,1860-03-15,1,CP,Australian Country Party,Nationals,1913
Gregory1860,"Gregory, Henry",male,1860-03-15,1,CP,Australian Country Party,Nationals,1922
Gregory1860,"Gregory, Henry",male,1860-03-15,1,LIB,Liberal Party of Australia,Liberals,1913
Gregory1860,"Gregory, Henry",male,1860-03-15,1,LIB,Liberal Party of Australia,Liberals,1922
Gregory1860,"Gregory, Henry",male,1860-03-15,1,NAT,Nationalist Party,Nationalist Party,1913
Gregory1860,"Gregory, Henry",male,1860-03-15,1,NAT,Nationalist Party,Nationalist Party,1922
Greig1966,"Greig, Brian",male,1966-02-22,0,AD,Australian Democrats,Australian Democrats,NA
Grierson1951,"Grierson, Sharon",female,1951-05-04,1,ALP,Australian Labor Party,Labor,2001
Griff1957,"Griff, Stirling",male,1957-12-02,0,CA,Centre Alliance,Centre Alliance,NA
Griff1957,"Griff, Stirling",male,1957-12-02,0,NXT,Nick Xenophon Team,Nick Xenophon Team,NA
Griffin1960,"Griffin, Alan",male,1960-02-23,1,ALP,Australian Labor Party,Labor,1996
Griffin1960,"Griffin, Alan",male,1960-02-23,1,ALP,Australian Labor Party,Labor,1993
Griffiths1903,"Griffiths, Charles",male,1903-06-26,1,ALP,Australian Labor Party,Labor,1949
Griffiths1952,"Griffiths, Alan",male,1952-09-04,1,ALP,Australian Labor Party,Labor,1983
Griggs1969,"Griggs, Natasha",female,1969-01-24,1,CLP,Country Liberal Party (Northern Territory),Country Liberal Party (Northern Territory),2010
Grimes1937,"Grimes, Donald",male,1937-10-04,0,ALP,Australian Labor Party,Labor,NA
Grogan,"Grogan, Karen",female,NA,0,ALP,Australian Labor Party,Labor,NA
Groom1833,"Groom, William",male,1833-03-09,1,PROT,Protectionist Party,Protectionist Party,1901
Groom1852,"Groom, Arthur",male,1852-11-26,1,FT,Free Trade,Free Trade,1901
Groom1867,"Groom, Littleton",male,1867-04-22,1,IND,Independent,Independent,1901
Groom1867,"Groom, Littleton",male,1867-04-22,1,IND,Independent,Independent,1931
Groom1867,"Groom, Littleton",male,1867-04-22,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1901
Groom1867,"Groom, Littleton",male,1867-04-22,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1931
Groom1867,"Groom, Littleton",male,1867-04-22,1,NAT,Nationalist Party,Nationalist Party,1901
Groom1867,"Groom, Littleton",male,1867-04-22,1,NAT,Nationalist Party,Nationalist Party,1931
Groom1867,"Groom, Littleton",male,1867-04-22,1,PROT,Protectionist Party,Protectionist Party,1901
Groom1867,"Groom, Littleton",male,1867-04-22,1,PROT,Protectionist Party,Protectionist Party,1931
Groom1867,"Groom, Littleton",male,1867-04-22,1,UAP,United Australia Party,United Australia Party,1901
Groom1867,"Groom, Littleton",male,1867-04-22,1,UAP,United Australia Party,United Australia Party,1931
Groom1944,"Groom, Ray",male,1944-09-03,1,LIB,Liberal Party of Australia,Liberals,1975
Guilfoyle1926,"Guilfoyle, Margaret",female,1926-05-15,0,LIB,Liberal Party of Australia,Liberals,NA
Gullett1878,"Gullett, Henry",male,1878-03-26,1,NAT,Nationalist Party,Nationalist Party,1925
Gullett1878,"Gullett, Henry",male,1878-03-26,1,UAP,United Australia Party,United Australia Party,1925
Gullett1914,"Gullett, Jo",male,1914-12-16,1,LIB,Liberal Party of Australia,Liberals,1946
Gun1936,"Gun, Richard",male,1936-05-27,1,ALP,Australian Labor Party,Labor,1969
Guthrie1856,"Guthrie, Robert",male,1856-11-17,0,ALP,Australian Labor Party,Labor,NA
Guthrie1856,"Guthrie, Robert",male,1856-11-17,0,NAT,Nationalist Party,Nationalist Party,NA
Guthrie1872,"Guthrie, James",male,1872-09-13,0,NAT,Nationalist Party,Nationalist Party,NA
Guthrie1872,"Guthrie, James",male,1872-09-13,0,UAP,United Australia Party,United Australia Party,NA
Guy1860,"Guy, James",male,1860-11-13,0,ALP,Australian Labor Party,Labor,NA
Guy1890,"Guy, Allan",male,1890-11-30,1,ALP,Australian Labor Party,Labor,1929
Guy1890,"Guy, Allan",male,1890-11-30,1,ALP,Australian Labor Party,Labor,1940
Guy1890,"Guy, Allan",male,1890-11-30,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1929
Guy1890,"Guy, Allan",male,1890-11-30,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1940
Guy1890,"Guy, Allan",male,1890-11-30,1,UAP,United Australia Party,United Australia Party,1929
Guy1890,"Guy, Allan",male,1890-11-30,1,UAP,United Australia Party,United Australia Party,1940
Haase1945,"Haase, Barry",male,1945-11-19,1,LIB,Liberal Party of Australia,Liberals,2010
Haase1945,"Haase, Barry",male,1945-11-19,1,LIB,Liberal Party of Australia,Liberals,1998
Hadley1893,"Hadley, Jim",male,1893-06-12,1,ALP,Australian Labor Party,Labor,1943
Haines1945,"Haines, Janine",female,1945-05-08,0,AD,Australian Democrats,Australian Democrats,NA
Haines1961,"Haines, Helen",female,1961-09-21,1,IND,Independent,Independent,2019
Halbert1910,"Halbert, Hugh",male,1910-01-17,1,LIB,Liberal Party of Australia,Liberals,1958
Hale1969,"Hale, Damian",male,1969-12-28,1,ALP,Australian Labor Party,Labor,2007
Hall1874,"Hall, David",male,1874-03-05,1,ALP,Australian Labor Party,Labor,1906
Hall1928,"Hall, Steele",male,1928-11-30,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1981
Hall1928,"Hall, Steele",male,1928-11-30,1,LM,Liberal Movement,Liberal Movement,1981
Hall1949,"Hall, Jill",female,1949-11-16,1,ALP,Australian Labor Party,Labor,1998
Hallett1917,"Hallett, John",male,1917-10-09,1,CP,Australian Country Party,Nationals,1963
Halverson1937,"Halverson, Bob",male,1937-10-22,1,LIB,Liberal Party of Australia,Liberals,1984
Hamer1923,"Hamer, David",male,1923-09-05,1,LIB,Liberal Party of Australia,Liberals,1969
Hamer1923,"Hamer, David",male,1923-09-05,1,LIB,Liberal Party of Australia,Liberals,1975
Hamilton1899,"Hamilton, Len",male,1899-07-07,1,CP,Australian Country Party,Nationals,1949
Hamilton1899,"Hamilton, Len",male,1899-07-07,1,CP,Australian Country Party,Nationals,1946
Hamilton1979,"Hamilton, Garth",male,1979-03-05,1,LIB,Liberal Party of Australia,Liberals,2020
Hammond1968,"Hammond, Celia",female,1968-11-22,1,LIB,Liberal Party of Australia,Liberals,2019
Hammond1975,"Hammond, Tim",male,1975-03-25,1,ALP,Australian Labor Party,Labor,2016
Hampson1864,"Hampson, Alfred",male,1864-09-15,1,ALP,Australian Labor Party,Labor,1915
Hand1942,"Hand, Gerry",male,1942-06-30,1,ALP,Australian Labor Party,Labor,1983
Handby1903,"Handby, Jim",male,1903-09-01,1,LIB,Liberal Party of Australia,Liberals,1949
Hannaford1903,"Hannaford, Clive",male,1903-01-11,0,IND,Independent,Independent,NA
Hannaford1903,"Hannaford, Clive",male,1903-01-11,0,LIB,Liberal Party of Australia,Liberals,NA
Hannan1873,"Hannan, Joseph",male,NA,1,ALP,Australian Labor Party,Labor,1913
Hannan1910,"Hannan, George",male,1910-09-10,0,LIB,Liberal Party of Australia,Liberals,NA
Hannan1910,"Hannan, George",male,1910-09-10,0,NAT LIB,National Liberal Party,National Liberal Party,NA
Hansen1922,"Hansen, Brendan",male,1922-08-21,1,ALP,Australian Labor Party,Labor,1961
Hanson1954,"Hanson, Pauline",female,1954-05-27,1,IND,Independent,Independent,1996
Hanson1954,"Hanson, Pauline",female,1954-05-27,1,PHON,Pauline Hansons One Nation,Pauline Hansons One Nation,1996
HansonYoung1981,"Hanson-Young, Sarah",female,1981-12-23,0,GRN,Australian Greens,Australian Greens,NA
Hardgrave1960,"Hardgrave, Gary",male,1960-01-05,1,LIB,Liberal Party of Australia,Liberals,1996
Harding1921,"Harding, Ted",male,1921-06-12,1,ALP,Australian Labor Party,Labor,1961
Hardy1898,"Hardy, Charles",male,1898-12-12,0,CP,Australian Country Party,Nationals,NA
Harney1865,"Harney, Edward",male,1865-08-31,0,FT,Free Trade,Free Trade,NA
Harper1842,"Harper, Robert",male,1842-02-01,1,LIB,Liberal Party of Australia,Liberal Party of Australia,1901
Harper1842,"Harper, Robert",male,1842-02-01,1,PROT,Protectionist Party,Protectionist Party,1901
Harradine1935,"Harradine, Brian",male,1935-01-09,0,IND,Independent,Independent,NA
Harris1890,"Harris, John",male,1890-12-03,0,ALP,Australian Labor Party,Labor,NA
Harris1937,"Harris, Graham",male,1937-08-29,1,LIB,Liberal Party of Australia,Liberals,1980
Harris1943,"Harris, Len",male,1943-09-22,0,PHON,Pauline Hansons One Nation,Pauline Hansons One Nation,NA
